emp_no,last_name,first_name,hire_date
471287,Stifter,Kazuhide,8/6/86
471290,Pramanik,Jahangir,4/14/86
471293,Ranon,Christoper,7/27/86
471295,Cronau,Pragnesh,7/11/86
471296,Akaboshi,Akeel,7/6/86
471297,Ramras,Zeljko,5/20/86
471300,Rassart,Jaana,5/19/86
471301,Talmor,Boguslaw,7/3/86
471304,Barvinok,Shrikanth,5/2/86
471309,Vigier,Narain,9/7/86
471311,Gaughan,Yuguang,5/20/86
471332,Bolotov,Terresa,5/14/86
471339,Ratzlaff,Fusako,7/12/86
471362,Belinskaya,Urs,10/2/86
471366,Reinhard,Ravishankar,2/27/86
471388,Poupard,Amalendu,6/23/86
471395,Eickenmeyer,Rasikan,9/16/86
471398,Sluis,Anoosh,1/14/86
471415,Majewski,Denny,10/19/86
471425,Asmuth,Shen,2/15/86
471458,Merle,Oscar,8/9/86
471472,Halloran,Youjian,11/11/86
471480,Iisaku,Kiyotoshi,6/10/86
471482,Speel,Sivanarayana,6/14/86
471497,Perl,Arvin,2/26/86
471499,Pouyioutas,Shan,7/17/86
471502,Fargier,Mang,1/9/86
471505,Debuse,Amalendu,1/31/86
471509,Nourani,Lijie,4/10/86
471514,Kamber,Zeydy,1/18/86
471518,Tokunaga,Kankanahalli,11/14/86
471528,Birjandi,Cristinel,3/15/86
471536,Serov,Ebru,12/31/86
471550,Fujisaki,Sadegh,8/22/86
471568,Majewski,Shirish,3/23/86
471572,Alameldin,Jacopo,7/18/86
471603,Melichar,Yoshinari,10/28/86
471605,Alvarado,Yuqun,11/12/86
471612,Fortenbacher,Bernardo,10/27/86
471613,Kobara,Shahaf,4/14/86
471641,Falster,Genta,10/13/86
471647,Puppe,Zhiwei,1/10/86
471649,Ranft,Giap,12/16/86
471666,Kenevan,Babette,11/17/86
471667,Andreotta,Fumino,10/8/86
471670,Kading,Josyula,6/3/86
471682,Raczkowsky,Tesuro,5/24/86
471686,Auyong,Mahendra,11/6/86
471687,Avouris,Taizo,2/9/86
471693,Simmel,Xinan,12/5/86
471704,Conia,Huican,12/12/86
471726,Hashii,Xiadong,4/28/86
471728,Heystek,Tadahiko,7/5/86
471732,Fendler,Szabolcs,7/17/86
471734,Hemaspaandra,Irene,12/24/86
471739,Thorelli,Mahmut,12/9/86
471747,Krider,Tadahiro,9/26/86
471750,DuCasse,Ziya,1/21/86
471753,Pero,Arlette,4/24/86
471758,Huhdanpaa,Atreyi,12/25/86
471763,Cools,Maja,7/14/86
471775,Baumann,Tommaso,4/15/86
471781,Swab,Alper,11/20/86
471791,Berztiss,Mong,10/2/86
471792,Etalle,Tsutomu,10/7/86
471811,Baranowski,Dulce,10/15/86
471815,Sidje,Adas,3/17/86
471849,Benner,Jaihie,11/12/86
471850,Peris,Tua,8/5/86
471858,Ruther,Chinya,11/6/86
471891,Suppi,Lokesh,9/27/86
471897,Eppinger,Teunis,10/17/86
471903,Auyong,Yishay,3/20/86
471904,Brender,Youssef,5/4/86
471910,Massonet,Jeong,1/5/86
471921,Mikschl,Claude,2/26/86
471923,Ferretti,Surveyors,9/6/86
471924,Cromarty,Yinghua,2/12/86
471928,Vendrig,Khaled,1/7/86
471942,Hardjono,Heekeun,6/23/86
471946,Gecseg,Arto,8/9/86
471954,Whittlesey,Subbu,9/12/86
471960,Cooley,Junichi,12/31/86
471961,Gien,Hausi,1/17/86
471964,Leaver,Janche,3/12/86
471972,Haddadi,Ewing,6/10/86
471994,Yoshizawa,Vugranam,3/1/86
471997,Mukaidono,Uwe,11/30/86
472008,Salvesen,Fen,10/17/86
472020,Litzler,Leszek,1/12/86
472032,Genther,Woody,9/25/86
472033,Plessier,Yurij,11/12/86
472036,Oxman,Srinidhi,3/12/86
472050,Michaels,Boutros,1/11/86
472053,Condotta,Janche,8/4/86
472056,Molenaar,LiMin,2/22/86
472074,Guenter,Turgut,8/17/86
472079,Perin,Lunjin,8/7/86
472096,Ernst,Lubomir,4/14/86
472102,Redmiles,Gil,2/16/86
472121,Serra,Jenwei,12/8/86
472124,Masamoto,Chaitali,12/1/86
472130,Biran,Leucio,1/26/86
472142,Emmerich,Shigeu,5/5/86
472148,Kitai,Elliott,6/16/86
472151,Cmelik,Xiaopeng,2/3/86
472154,Shihab,Heeju,5/10/86
472176,Krone,Sahrah,7/9/86
472188,Jiang,Stabislas,3/15/86
472189,Beilner,Elvis,10/17/86
472191,Brendel,Sachio,1/29/86
472192,Wrigley,Padma,9/9/86
472199,Hiltgen,Syozo,7/4/86
472221,Naumovich,Takahiro,2/3/86
472223,Birke,Hidde,3/2/86
472246,Gajiwala,Danco,2/26/86
472258,Rabehasaina,Hongzue,8/20/86
472274,Massonet,Vitaly,6/3/86
472277,Perfilyeva,Qingxiang,10/28/86
472278,Yurov,Weiwu,10/13/86
472281,Manderick,Itzchak,7/29/86
472288,Ranum,Aleksandar,10/26/86
472289,Panwar,Roddy,12/18/86
472292,Domenig,Shawna,7/4/86
472296,Worfolk,Atreye,4/27/86
472301,Brobst,DeForest,11/14/86
472303,Schmiedel,Kiam,8/31/86
472306,Fiebach,Premsyl,12/2/86
472308,Varley,Parviz,1/23/86
472310,Dulin,Sashi,3/11/86
472322,Katalagarianos,Sanjay,1/10/86
472332,Matzat,Weidon,10/18/86
472358,Hiyoshi,Jeane,3/29/86
472361,Azulay,Toshimitsu,7/15/86
472364,Boyle,Duri,6/23/86
472366,Rattan,Aral,7/20/86
472371,Pezzoli,Shugo,5/20/86
472375,Weedon,Ranan,1/15/86
472379,Lorie,Taiji,7/19/86
472385,Erman,Srinidhi,8/4/86
472400,Wursthorn,Gor,7/15/86
472405,Biros,Kokou,11/2/86
472415,Ishibashi,Aamod,12/14/86
472417,Bojadziev,Yucel,1/2/86
472427,Ramras,Manibrata,5/7/86
472430,Pellegrinelli,Lalit,8/29/86
472439,Parhami,Berto,6/25/86
472451,Rosca,Masaru,4/25/86
472459,Peternell,Emdad,11/27/86
472487,Vendrig,Moriyoshi,8/18/86
472490,Wynblatt,Yurii,11/9/86
472496,Marakhovsky,Satosi,12/19/86
472497,Plessier,Sajjan,7/25/86
472500,Setia,Ugo,11/15/86
472504,Riefers,Nobuyoshi,8/1/86
472508,Brookner,Irene,9/18/86
472512,Edelhoff,Mayuri,4/10/86
472548,Gist,Karsten,12/28/86
472549,Kulisch,Candida,8/26/86
472558,Perelgut,Yucel,12/22/86
472574,Stassinopoulos,Mingdong,6/5/86
472586,Kuhnemann,Danil,6/4/86
472594,Lenart,Fayez,7/16/86
472598,Levasseur,Xuejun,12/24/86
472606,McFarlin,Sushant,6/29/86
472612,Lanteri,Anyuan,12/11/86
472624,Penz,Shahid,4/1/86
472633,Picaronny,Rosalyn,12/7/86
472636,Rijckaert,Horward,1/20/86
472638,Chenoweth,Shooichi,3/23/86
472640,Kobara,Khun,1/11/86
472646,Hebden,Yuping,8/25/86
472650,Ratnakar,Theirry,3/25/86
472657,Shumilov,Ingemar,9/6/86
472661,Peha,Torsten,3/3/86
472665,Lueh,Rajmohan,7/14/86
472667,Mullainathan,Yagil,12/19/86
472669,Lemarechal,Kellyn,7/25/86
472685,Borovoy,Danae,9/9/86
472694,Brickell,Sakthirel,12/4/86
472697,Perry,Masaru,11/30/86
472700,Valtorta,Arch,11/27/86
472709,Majewski,Anestis,11/23/86
472715,Laventhal,Zhensheng,1/2/86
472725,Pelz,Syozo,6/2/86
472729,Millington,Lijie,2/25/86
472743,Zweizig,Lunjin,5/11/86
472746,Pusterhofer,Jiakeng,3/20/86
472752,Comellas,Ranga,8/18/86
472755,Schieder,Munir,7/29/86
472759,McConalogue,Frazer,3/22/86
472770,Kisuki,Rayond,12/14/86
472772,Frijda,Xiaoqiu,8/12/86
472774,Junet,Sariel,5/13/86
472788,Birrer,Rajmohan,5/9/86
472792,Baez,Hauke,12/5/86
472794,Weisert,Takahito,3/31/86
472797,Griswold,Behnaam,9/3/86
472799,Gruenwald,Shay,8/31/86
472817,Greenaway,Jessie,3/31/86
472820,Couchot,Mohit,11/15/86
472825,Riesenhuber,Marek,5/23/86
472834,Lanphier,Giordano,8/11/86
472836,Rassart,Alassane,9/9/86
472852,Wiegley,Martijn,1/23/86
472854,Famili,Stabislas,3/16/86
472869,Uludag,Rutger,11/19/86
472871,Brookman,Kellyn,3/25/86
472888,DiGiano,Rosine,6/25/86
472891,Swen,Paris,5/8/86
472893,Uhrik,Mayuko,3/29/86
472939,Dalton,Naraig,2/12/86
472949,Botman,Maren,8/28/86
472950,Fordan,Weidon,3/27/86
472964,Beznosov,Shigeo,7/27/86
472966,Oxman,Mokhtar,4/1/86
472984,Molberg,Achilleas,2/7/86
472994,Champarnaud,Danco,5/19/86
473000,Birke,Yurij,9/10/86
473021,Attimonelli,Akemi,10/24/86
473024,Eiter,Jianhao,7/12/86
473037,Covnot,LiMin,6/24/86
473039,Heyers,Moon,3/31/86
473056,Ruemmler,Sugwoo,9/19/86
473058,Murthy,Duke,3/7/86
473071,Staylopatis,Zhenhua,3/19/86
473072,Dichev,Kousuke,8/8/86
473078,Bernatsky,Feiyu,7/23/86
473079,Azadmanesh,Radhia,8/17/86
473081,Genin,Tesuya,3/6/86
473084,Loncour,Chaoyi,6/24/86
473088,Highland,Shuji,8/16/86
473093,Rebaine,Ute,9/2/86
473100,Speer,Falguni,2/14/86
473108,Ramalingam,Mandell,10/21/86
473118,Armand,Junichi,10/18/86
473121,Hennings,Sushant,9/11/86
473137,Awdeh,Jiakeng,2/2/86
473141,Herbst,Shahar,11/13/86
473150,Uhrik,Gritta,10/8/86
473160,Rosay,Fuqing,6/1/86
473164,Ginesta,Jacqueline,3/16/86
473172,Kampfer,Maja,3/31/86
473173,Zykh,Juyoung,12/25/86
473181,Maginnis,Tse,3/2/86
473184,Slutz,Patricio,10/29/86
473187,Litzkow,Kristinn,12/17/86
473188,Murthy,Venkatesan,3/30/86
473202,Benzmuller,Sadun,12/26/86
473219,Puoti,Pantung,10/28/86
473223,McFarlan,Bikash,2/1/86
473228,Panangaden,Haldon,11/7/86
473229,Lundstrom,Valter,4/17/86
473235,Nannarelli,Sergi,8/17/86
473249,Czap,Mats,5/24/86
473251,Karlin,Volkmar,3/26/86
473258,Teitelbaum,Nigel,2/4/86
473273,Brickell,Kristine,8/21/86
473275,Janetzko,Leaf,9/15/86
473279,Vanwelkenhuysen,Lijia,2/11/86
473280,Kisuki,Jeong,6/24/86
473287,Bednarek,Odysseas,6/18/86
473289,Hiroyama,Bowen,10/22/86
473298,Yoshizawa,Basil,7/2/86
473330,Perfilyeva,Naraig,12/9/86
473331,Hooghiemstra,Kyoichi,5/12/86
473352,Delgrange,Valery,12/12/86
473357,Auyong,Weidon,4/15/86
473379,Callaway,Avishai,2/19/86
473388,Eugenio,Xinyu,9/22/86
473392,Mansanne,Fumiko,4/8/86
473398,Ouhyoung,Vojin,2/28/86
473401,Gargeya,Anoosh,6/10/86
473403,Ladret,Zeydy,7/19/86
473414,Falster,Hatim,2/28/86
473415,Oaver,Kotesh,11/20/86
473418,Lalonde,Mads,8/14/86
473421,Vrecion,Uta,6/22/86
473460,Hebden,Susanna,4/30/86
473471,Basawa,Stabislas,1/6/86
473478,Cesareni,Siddarth,10/4/86
473482,Huhdanpaa,Berry,8/23/86
473483,Gulla,Genta,4/10/86
473492,Vuskovic,Doohun,11/18/86
473519,Sifakis,Douadi,12/23/86
473543,Farrow,Gudjon,9/27/86
473549,Lorcy,Sanjeeva,11/10/86
473558,Krohm,Ipke,4/8/86
473564,Basagni,Serge,5/21/86
473568,Naudin,Ghassan,7/7/86
473572,Reistad,Xiaoqiu,11/30/86
473579,Champarnaud,Srinidhi,10/21/86
473587,Uhrik,Premal,1/14/86
473589,Erdmenger,Anwar,8/22/86
473601,Bernardeschi,Shirish,5/28/86
473605,Monarch,Nectarios,5/7/86
473608,Restivo,Yagil,6/21/86
473638,Serre,Genki,2/9/86
473641,Muhling,Fen,12/19/86
473642,Atrawala,Adil,9/7/86
473645,Lichtner,Richard,12/14/86
473648,Wilfing,Mokhtar,5/16/86
473670,Hmelo,Mikhail,7/30/86
473673,Tagansky,Adam,1/10/86
473687,Sanella,Khue,6/7/86
473702,Gien,Haldon,5/13/86
473703,Baar,Steve,1/14/86
473715,Bultermann,Kwangho,6/16/86
473718,Luff,Noritoshi,3/12/86
473734,Mitchem,Sergi,9/2/86
473740,Gladwell,Yaghout,10/7/86
473744,Giveon,King,11/22/86
473750,Slutz,Gao,2/6/86
473752,Schaap,Claudi,5/17/86
473770,Ranze,Tianruo,6/17/86
473771,Boreale,Leon,5/3/86
473781,Schlenzig,Kankanahalli,9/27/86
473793,Serra,Petter,7/5/86
473800,Lakshmanan,Herb,9/1/86
473803,Olivero,Nobuyoshi,1/13/86
473804,Baba,Gopalakrishnan,12/15/86
473810,Rossi,Irena,1/21/86
473826,Nitta,Matt,8/13/86
473831,Dehkordi,Anneke,6/23/86
473832,Parhami,Kwangjo,9/15/86
473840,Constantine,Weicheng,8/14/86
473844,Ranai,Yannik,4/6/86
473889,Cummings,Jiakeng,8/13/86
473901,Lindqvist,Gro,7/24/86
473915,Anandan,Ghassan,10/6/86
473944,Rahier,Kazuhiko,8/19/86
473953,Heystek,Janche,8/29/86
473954,Bugrara,Kristin,11/19/86
473963,Snedden,Kristof,8/6/86
473975,Yoshizawa,Nagui,9/25/86
473986,Kaiser,Shaibal,4/1/86
474001,Gente,Chikara,10/16/86
474005,Mersereau,Tonia,6/3/86
474013,Roccetti,Ennio,8/2/86
474036,Roisin,Satosi,4/12/86
474040,Armand,Ramachenga,1/6/86
474046,Zwicker,Atreyi,8/31/86
474055,Conia,Gen,2/16/86
474063,Wilfing,Seongbin,5/7/86
474070,Boyle,Renee,3/20/86
474076,Pusterhofer,Masoud,11/8/86
474095,Suri,Gritta,8/6/86
474098,Spinelli,Sadok,11/7/86
474100,Reinhart,Serif,6/10/86
474110,Bellmore,Erez,12/25/86
474128,Sidou,Narain,7/22/86
474164,Pargaonkar,Younwoo,4/15/86
474173,Slaats,Xiahua,7/9/86
474183,Garnick,Padma,7/20/86
474200,Sabnani,Masako,10/6/86
474203,Stanfel,Niclas,4/14/86
474209,Masand,Charmane,12/17/86
474220,Munawer,Vishwani,12/27/86
474251,Brobst,Maik,1/4/86
474254,Munck,Rosine,3/21/86
474279,Bouloucos,Danel,6/5/86
474280,Perry,Angel,5/26/86
474284,Sessa,Chiradeep,4/19/86
474287,Polajnar,Gad,7/24/86
474290,Zhiwei,Fei,7/27/86
474291,Jumpertz,Juichirou,9/18/86
474292,Godskesen,Rayond,5/25/86
474306,Kinley,Abdelghani,8/2/86
474307,Schueller,Kasturi,11/4/86
474309,Bisiani,Shigenori,3/1/86
474310,Minakawa,Satyanarayana,9/28/86
474311,Gulla,Niclas,5/7/86
474313,Ohori,Yoshimitsu,1/14/86
474316,Schieder,Owen,11/13/86
474328,Lally,Mrinalini,1/31/86
474344,Imataki,Feixiong,3/10/86
474351,Rikino,Luisa,5/21/86
474362,Malabarba,Elgin,7/22/86
474372,Cyre,Monique,2/13/86
474375,Marchesini,Matt,10/19/86
474376,Bage,Jovan,7/24/86
474384,Luke,Rosella,10/29/86
474388,Bach,Shooichi,2/16/86
474394,Fritzsche,Jiakeng,2/8/86
474411,Lieberherr,Bodh,5/3/86
474413,Merkl,Rafael,5/7/86
474417,Curless,Florina,7/27/86
474419,Beutelspacher,Aral,12/24/86
474422,Hofman,Sham,3/3/86
474440,Berendt,Vesna,2/11/86
474446,Soloway,Shunichi,11/15/86
474449,Castellani,Vojin,5/31/86
474450,Rebaine,Gila,8/19/86
474463,Muhling,Hidde,3/15/86
474470,Emmerich,Almudena,9/23/86
474485,Gente,Francoise,1/6/86
474490,Koshiba,Stafford,8/13/86
474493,Reeker,Nitsan,1/19/86
474506,Rouquie,Willard,2/15/86
474513,Collette,Ishfaq,12/29/86
474514,Dredge,Niclas,9/22/86
474545,Neimat,Zhenbing,9/21/86
474552,Steinauer,Ramzi,1/28/86
474554,Felcyn,Foong,12/5/86
474556,Hartvigsen,Duri,5/14/86
474564,Rodiger,Bojan,12/31/86
474568,Pezzoli,Hauke,9/26/86
474572,Murthy,Yuchang,4/19/86
474580,Grabner,Elvia,10/31/86
474593,Ferriere,Zhensheng,8/12/86
474630,Crooks,Minghong,9/25/86
474631,Rullman,Marko,10/8/86
474632,Fairtlough,Terresa,5/7/86
474637,Usery,Bartek,2/9/86
474646,Cannane,Nikolaos,12/13/86
474654,Schach,Rayond,1/28/86
474656,Driscoll,Koldo,4/4/86
474657,Rothe,Bodo,1/16/86
474677,Farrag,Eishiro,12/1/86
474682,Salvesen,Gina,11/9/86
474704,Roisin,Percy,7/18/86
474725,Copas,Mayuko,12/23/86
474736,Hebden,Aran,6/21/86
474750,Dengi,Munir,11/29/86
474751,Stassinopoulos,Sanjeeva,12/27/86
474752,Rijckaert,Luise,2/11/86
474754,Peck,Nikolaos,10/31/86
474769,Lichtner,Aloys,4/7/86
474793,Srimani,Arunachalam,7/7/86
474796,Shackel,Zongyan,11/9/86
474799,Preusig,Valter,1/13/86
474802,Gurbaxani,Manibrata,4/2/86
474811,Siochi,Mana,2/27/86
474817,Lieberherr,Ult,3/17/86
474836,Stanger,Chuanti,5/17/86
474837,Schaaf,Chenyi,4/28/86
474842,Leuchs,Xuejia,6/27/86
474861,Bisiani,Xianlong,7/17/86
474877,Hopewell,Abdelghani,9/27/86
474884,Czap,Krassimir,5/21/86
474888,Kolinko,Basil,4/22/86
474891,Peres,Almudena,8/17/86
474904,Bernatsky,Shih,1/9/86
474905,Benzaken,Alain,7/14/86
474917,Figueira,Kwun,5/27/86
474924,Klassen,Rimli,9/22/86
474936,Schlegelmilch,Weiyi,12/4/86
474943,Pileggi,Kazuhiko,12/25/86
474948,Stentiford,Gil,2/9/86
474950,Cannane,Lijia,12/24/86
474951,Brickell,Wonhee,9/23/86
474956,Bruckman,Giri,10/25/86
474961,Coorg,Shahaf,12/13/86
474962,Herber,Genevieve,12/7/86
474968,Isard,Heekeun,1/17/86
474973,Parhami,Toshiko,7/14/86
474976,Perl,Girolamo,5/30/86
474977,Msuda,Ottavia,3/18/86
474981,Danner,Baoqiu,5/5/86
475001,Chaudhuri,Heather,3/9/86
475023,Gimbel,Vitaly,9/11/86
475026,Gulik,Dipankar,9/20/86
475033,Brobst,Dipayan,12/9/86
475054,Buescher,Dipankar,5/15/86
475060,Ventosa,Nadjib,12/17/86
475073,Solares,Shaw,9/3/86
475074,Perri,Shigeaki,12/2/86
475076,Range,Kristine,11/18/86
475087,Snedden,Genevieve,7/12/86
475097,Koblick,Marek,4/24/86
475098,Wallrath,Kenton,12/16/86
475099,Avouris,Pranjal,6/25/86
475102,Gaughan,Brewster,7/3/86
475126,Schwartzburd,Noritoshi,6/3/86
475140,Jayawardene,Shigeu,8/22/86
475143,Wroclawski,Kwangjo,2/15/86
475148,Pero,Srinidhi,12/31/86
475172,Pashtan,Percy,10/6/86
475184,Brickell,Baziley,11/24/86
475212,Prampolini,Unal,4/9/86
475216,Cannata,Zeljko,7/26/86
475218,Muhling,Basant,11/16/86
475235,Albarhamtoshy,Richard,10/28/86
475238,Worfolk,Pascal,2/13/86
475241,Garnick,Mayuri,2/17/86
475249,Quittner,Leucio,3/28/86
475261,Puppo,Sachio,6/6/86
475262,Heinisuo,Pintsang,5/2/86
475265,Simkin,Fan,3/8/86
475269,Cullers,Rance,1/2/86
475291,Underwood,Uri,12/10/86
475299,Cincotta,Luigi,6/4/86
475302,Karner,Mikhail,5/15/86
475306,Felcyn,Herb,6/27/86
475310,Usdin,Serenella,10/27/86
475323,Erol,Goh,8/13/86
475327,Sommer,Arve,7/17/86
475329,Eppinger,Atreyi,2/1/86
475338,Desikan,Oscal,9/15/86
475345,Roison,Rosine,3/23/86
475347,Gniady,Bernardo,8/6/86
475351,Garigliano,Barna,5/6/86
475355,Sommer,Hilari,8/14/86
475356,Gulak,Changho,10/31/86
475357,Bojadziev,Yuping,5/28/86
475361,Soicher,Guenter,4/24/86
475388,Skafidas,Jaroslava,1/19/86
475394,Ramaiah,Gully,7/9/86
475396,Fiutem,Xiahua,9/28/86
475398,Auyong,Valdiodio,7/24/86
475400,Remmele,Boaz,1/19/86
475402,Kitsuregawa,Guther,11/27/86
475418,Reistad,Aemilian,1/7/86
475419,Szmurlo,Jouko,10/18/86
475425,Norsworthy,Chinho,10/3/86
475429,Taubman,Nakhoon,5/27/86
475431,Gill,Serap,1/8/86
475436,Cummings,Kirk,1/9/86
475439,Parhami,Ishfaq,11/22/86
475464,Improta,Avishai,6/2/86
475465,Fadgyas,Venkatesan,9/17/86
475475,Lichtner,Baruch,5/11/86
475482,Montresor,Kinh,5/20/86
475502,Quaggetto,Kiyotoshi,6/24/86
475511,Gluchowski,Rosalie,8/27/86
475524,Beidas,Tru,5/29/86
475530,Lodder,Torsten,6/5/86
475538,Leaver,Christophe,1/21/86
475541,Speel,Nidapan,6/11/86
475545,Polajnar,Dipayan,12/18/86
475549,Erni,Sashi,11/17/86
475557,Litzkow,Dietrich,3/15/86
475563,Montemayor,Tomoyuki,2/10/86
475577,Baumann,Gift,5/31/86
475578,Kavraki,Vishwani,5/12/86
475583,Codenie,Zhigen,7/7/86
475591,Zlotek,Goetz,2/1/86
475605,Hofting,Vishwani,7/2/86
475606,Basart,Subhrajyoti,3/1/86
475609,Birjandi,Goncalo,1/7/86
475617,Waymire,Fun,10/30/86
475618,Hebden,Bojan,3/14/86
475634,Alameldin,Alagu,9/5/86
475640,Sinitsyn,Michaela,4/11/86
475646,Hoppenstand,Ulises,11/12/86
475651,Gubsky,Poorav,6/13/86
475663,Borstler,Mamdouh,5/1/86
475669,Rosen,Luise,3/29/86
475671,Rosar,Sangeeta,10/12/86
475672,Conte,Sajjad,5/9/86
475681,Kinley,Dinkar,1/5/86
475686,Reeken,Elrique,7/26/86
475687,Anandan,Aimee,9/3/86
475699,Fiutem,Torsten,9/15/86
475702,Brobst,Prasadram,9/21/86
475707,Kaltofen,Randy,4/27/86
475719,Kaiserswerth,Gererd,4/26/86
475724,Figueira,Susanta,2/3/86
475728,Marchegay,Barun,5/23/86
475731,Perl,Menkae,5/10/86
475732,Honiden,Claudi,2/1/86
475736,Casperson,Moheb,12/1/86
475737,Norsworthy,Zhiguo,5/28/86
475746,Tsunoo,Tze,2/17/86
475753,Erde,Angel,7/8/86
475757,Mayerwieser,Tommaso,9/23/86
475760,Hockney,Billur,12/5/86
475763,Vieth,DeForest,12/8/86
475778,Pietracaprina,Isaac,8/24/86
475789,Lichtner,Tuval,7/31/86
475802,Rodier,Gennady,8/23/86
475807,Seiwald,Irene,9/29/86
475809,Stifter,Parke,5/19/86
475814,Rodier,Yannik,9/6/86
475818,Ramsay,Hatem,1/9/86
475834,Gien,Constantine,7/25/86
475838,Jeansoulin,Kiyotoshi,5/20/86
475844,Lund,Tonny,12/2/86
475850,Milicic,Berry,10/27/86
475855,Onuegbe,Adhemar,5/25/86
475866,Lunt,Akemi,11/22/86
475886,Vecchio,Adam,8/16/86
475897,Iacovou,Manibrata,1/18/86
475911,Munro,Toong,8/31/86
475919,Boyle,Carrsten,7/14/86
475924,Herath,Tran,1/1/86
475928,Magliocco,Ramzi,4/4/86
475933,Streng,Yechiam,8/6/86
475938,Lanteri,Shigeaki,9/17/86
475939,Delgrange,Masaki,2/20/86
475945,Zielinski,Khun,12/28/86
475949,Kitsuregawa,Stamatina,10/2/86
475963,Emden,Ibibia,7/27/86
475972,Zambonelli,Huican,5/16/86
475981,Wilfing,Phule,7/26/86
476008,Puoti,Uriel,1/21/86
476010,Alvarado,Tristan,5/13/86
476012,Vigier,Leaf,1/2/86
476018,Warwick,Shichao,4/11/86
476024,Kemmerer,Kwangsub,5/26/86
476040,Parfitt,Gudjon,8/4/86
476052,Schiettecatte,Garnet,10/27/86
476053,Burnard,Uli,8/27/86
476054,Welham,Licheng,12/23/86
476059,Schueller,Giap,8/11/86
476076,Ulupinar,Genta,4/20/86
476083,Garigliano,Chiradeep,2/28/86
476086,Broder,Shaleah,8/31/86
476090,Liedekerke,Mariusz,2/16/86
476097,Raoux,Arnould,10/24/86
476098,Demeyer,Mariangiola,2/9/86
476099,Massonet,Zhenbing,7/18/86
476106,Mitsuhashi,Guiseppe,9/21/86
476125,Crelier,Manohar,2/25/86
476126,Bugaenko,Wojceich,9/3/86
476156,Fiebach,Eishiro,8/5/86
476158,Serre,Bodh,4/24/86
476159,Kakkad,Owen,8/27/86
476160,Plump,Nakhoon,4/8/86
476162,Danner,Lunjin,1/13/86
476180,Lueh,Basant,12/20/86
476185,Kirkerud,Nikolaus,3/30/86
476186,Besselaar,Hidefumi,5/10/86
476195,Marshall,Oscal,1/22/86
476196,Botman,Kiam,11/17/86
476197,Heijenga,Vivian,1/20/86
476200,Neiman,Huiqun,6/18/86
476206,Ecklund,Tiina,10/21/86
476209,Peternell,Masanao,12/24/86
476220,Skogmar,Younwoo,12/26/86
476222,Mellouli,Kristian,7/20/86
476224,dAstous,Alejandra,8/16/86
476227,Atchley,Jianhua,12/12/86
476228,Weisert,Shaunak,5/18/86
476244,Krone,Shem,10/13/86
476249,Conta,Vishwani,2/20/86
476256,Speel,Yoshinari,1/19/86
476260,Dredge,Heejo,2/10/86
476267,Pollock,Divier,5/12/86
476268,Kieras,Fay,5/22/86
476271,Mansanne,Tuval,4/8/86
476277,Legleitner,Neelam,8/6/86
476282,Mullainathan,Ohad,5/9/86
476283,Unno,Mooi,7/12/86
476291,Marchegay,Falguni,12/18/86
476297,Falck,Kazuhiro,10/22/86
476306,Janocha,Gita,6/19/86
476314,Gente,Jinxi,4/18/86
476323,Fortenbacher,Heng,10/7/86
476330,Besancenot,Wuxu,5/7/86
476340,Remmele,Rance,2/13/86
476345,Gubsky,Mang,11/24/86
476347,Morrow,Bojan,6/22/86
476348,Pettis,Dung,12/9/86
476355,Bednarek,Przemyslawa,1/18/86
476364,Takanami,Yongmao,6/9/86
476389,Pellegrinelli,Yifei,9/27/86
476390,Camarinopoulos,Badri,3/17/86
476399,Slutz,Nakhoon,7/22/86
476402,Prochazka,Piyawadee,4/23/86
476403,Iwayama,Bodh,7/15/86
476406,Milicia,Arunachalam,10/27/86
476423,Iisaka,Kristof,11/20/86
476425,Veevers,Kiam,11/22/86
476450,Unni,Ulises,6/2/86
476451,Gyorkos,Satosi,2/14/86
476452,Rullman,Hitofumi,2/11/86
476458,Shanbhogue,Kannan,5/2/86
476466,Broder,Tristan,11/10/86
476468,Zlotek,Sasan,8/30/86
476473,Radwan,Hitofumi,4/11/86
476476,Hartvigsen,Marek,12/16/86
476478,Perez,Rosli,3/26/86
476488,Kuhnemann,Yuping,12/13/86
476493,Dredge,Shahar,1/3/86
476504,Cusworth,Tomofumi,6/17/86
476505,Gornas,Masato,8/16/86
476510,Gimarc,Alagu,11/24/86
476516,Vasanthakumar,Almudena,9/13/86
476540,Coors,Carrsten,3/31/86
476548,Sambasivam,Mart,3/14/86
476550,Luiz,Alenka,4/29/86
476552,Conde,Kyoichi,7/31/86
476555,Muhlberg,Eran,1/11/86
476563,Vrecion,Toong,9/24/86
476585,Baba,Kristina,1/29/86
476587,Huhdanpaa,Sukumar,4/3/86
476589,Anily,Tetsushi,11/26/86
476597,Kopetz,Stella,9/21/86
476599,Buchter,Serge,6/6/86
476606,Famili,Marc,3/5/86
476608,Fritzsche,Qiwen,1/7/86
476615,Yamaashi,Krassimir,4/19/86
476621,Terlouw,Janalee,2/7/86
476623,Versino,Hyuckchul,5/21/86
476628,Plesums,Hinrich,5/23/86
476629,Hertweck,Minghong,2/4/86
476650,Baaleh,Sariel,5/24/86
476666,Zucker,Horward,12/23/86
476686,Comellas,Hinrich,10/10/86
476690,Gulla,Tooru,7/18/86
